연번,수송일자,호선,역번호,역명,승하차구분,승객유형,인원수
36852,2023-02-05,9,4136,올림픽공원역,승차,어린이,210
36853,2023-02-05,9,4136,올림픽공원역,승차,청소년,460
36854,2023-02-05,9,4136,올림픽공원역,승차,무임권,575
36855,2023-02-05,9,4136,올림픽공원역,승차,정기권,74
36856,2023-02-05,9,4136,올림픽공원역,하차,일반,5120
36857,2023-02-05,9,4136,올림픽공원역,하차,어린이,198
36858,2023-02-05,9,4136,올림픽공원역,하차,청소년,459
36859,2023-02-05,9,4136,올림픽공원역,하차,무임권,603
36860,2023-02-05,9,4136,올림픽공원역,하차,정기권,69
36861,2023-02-06,9,4136,올림픽공원역,승차,일반,4944
36862,2023-02-06,9,4136,올림픽공원역,승차,어린이,100
36863,2023-02-06,9,4136,올림픽공원역,승차,청소년,242
36864,2023-02-06,9,4136,올림픽공원역,승차,무임권,999
36865,2023-02-06,9,4136,올림픽공원역,승차,정기권,104
36866,2023-02-06,9,4136,올림픽공원역,하차,일반,5012
36867,2023-02-06,9,4136,올림픽공원역,하차,어린이,87
36868,2023-02-06,9,4136,올림픽공원역,하차,청소년,303
36869,2023-02-06,9,4136,올림픽공원역,하차,무임권,1001
36870,2023-02-06,9,4136,올림픽공원역,하차,정기권,128
36871,2023-02-07,9,4136,올림픽공원역,승차,일반,5197
36872,2023-02-07,9,4136,올림픽공원역,승차,어린이,106
36873,2023-02-07,9,4136,올림픽공원역,승차,청소년,227
36874,2023-02-07,9,4136,올림픽공원역,승차,무임권,1053
36875,2023-02-07,9,4136,올림픽공원역,승차,정기권,122
36876,2023-02-07,9,4136,올림픽공원역,하차,일반,5210
36877,2023-02-07,9,4136,올림픽공원역,하차,어린이,108
36878,2023-02-07,9,4136,올림픽공원역,하차,청소년,238
36879,2023-02-07,9,4136,올림픽공원역,하차,무임권,1073
36880,2023-02-07,9,4136,올림픽공원역,하차,정기권,132
36881,2023-02-08,9,4136,올림픽공원역,승차,일반,5245
36882,2023-02-08,9,4136,올림픽공원역,승차,어린이,112
36883,2023-02-08,9,4136,올림픽공원역,승차,청소년,257
36884,2023-02-08,9,4136,올림픽공원역,승차,무임권,1036
36885,2023-02-08,9,4136,올림픽공원역,승차,정기권,118
36886,2023-02-08,9,4136,올림픽공원역,하차,일반,5168
36887,2023-02-08,9,4136,올림픽공원역,하차,어린이,102
36888,2023-02-08,9,4136,올림픽공원역,하차,청소년,269
36889,2023-02-08,9,4136,올림픽공원역,하차,무임권,986
36890,2023-02-08,9,4136,올림픽공원역,하차,정기권,127
36891,2023-02-09,9,4136,올림픽공원역,승차,일반,5226
36892,2023-02-09,9,4136,올림픽공원역,승차,어린이,92
36893,2023-02-09,9,4136,올림픽공원역,승차,청소년,241
36894,2023-02-09,9,4136,올림픽공원역,승차,무임권,1080
36895,2023-02-09,9,4136,올림픽공원역,승차,정기권,120
36896,2023-02-09,9,4136,올림픽공원역,하차,일반,5277
36897,2023-02-09,9,4136,올림픽공원역,하차,어린이,94
36898,2023-02-09,9,4136,올림픽공원역,하차,청소년,272
36899,2023-02-09,9,4136,올림픽공원역,하차,무임권,1043
36900,2023-02-09,9,4136,올림픽공원역,하차,정기권,121
36901,2023-02-10,9,4136,올림픽공원역,승차,일반,5604
36902,2023-02-10,9,4136,올림픽공원역,승차,어린이,136
36903,2023-02-10,9,4136,올림픽공원역,승차,청소년,310
36904,2023-02-10,9,4136,올림픽공원역,승차,무임권,969
36905,2023-02-10,9,4136,올림픽공원역,승차,정기권,110
36906,2023-02-10,9,4136,올림픽공원역,하차,일반,5591
36907,2023-02-10,9,4136,올림픽공원역,하차,어린이,130
36908,2023-02-10,9,4136,올림픽공원역,하차,청소년,292
36909,2023-02-10,9,4136,올림픽공원역,하차,무임권,1061
36910,2023-02-10,9,4136,올림픽공원역,하차,정기권,131
36911,2023-02-11,9,4136,올림픽공원역,승차,일반,6639
36912,2023-02-11,9,4136,올림픽공원역,승차,어린이,307
36913,2023-02-11,9,4136,올림픽공원역,승차,청소년,573
36914,2023-02-11,9,4136,올림픽공원역,승차,무임권,900
36915,2023-02-11,9,4136,올림픽공원역,승차,정기권,90
36916,2023-02-11,9,4136,올림픽공원역,하차,일반,6523
36917,2023-02-11,9,4136,올림픽공원역,하차,어린이,294
36918,2023-02-11,9,4136,올림픽공원역,하차,청소년,575
36919,2023-02-11,9,4136,올림픽공원역,하차,무임권,842
36920,2023-02-11,9,4136,올림픽공원역,하차,정기권,91
36921,2023-02-12,9,4136,올림픽공원역,승차,일반,5553
36922,2023-02-12,9,4136,올림픽공원역,승차,어린이,278
36923,2023-02-12,9,4136,올림픽공원역,승차,청소년,537
36924,2023-02-12,9,4136,올림픽공원역,승차,무임권,671
36925,2023-02-12,9,4136,올림픽공원역,승차,정기권,75
36926,2023-02-12,9,4136,올림픽공원역,하차,일반,5612
36927,2023-02-12,9,4136,올림픽공원역,하차,어린이,289
36928,2023-02-12,9,4136,올림픽공원역,하차,청소년,599
36929,2023-02-12,9,4136,올림픽공원역,하차,무임권,719
36930,2023-02-12,9,4136,올림픽공원역,하차,정기권,56
36931,2023-02-13,9,4136,올림픽공원역,승차,일반,4920
36932,2023-02-13,9,4136,올림픽공원역,승차,어린이,105
36933,2023-02-13,9,4136,올림픽공원역,승차,청소년,227
36934,2023-02-13,9,4136,올림픽공원역,승차,무임권,1036
36935,2023-02-13,9,4136,올림픽공원역,승차,정기권,111
36936,2023-02-13,9,4136,올림픽공원역,하차,일반,4934
36937,2023-02-13,9,4136,올림픽공원역,하차,어린이,106
36938,2023-02-13,9,4136,올림픽공원역,하차,청소년,281
36939,2023-02-13,9,4136,올림픽공원역,하차,무임권,1012
36940,2023-02-13,9,4136,올림픽공원역,하차,정기권,128
36941,2023-02-14,9,4136,올림픽공원역,승차,일반,5339
36942,2023-02-14,9,4136,올림픽공원역,승차,어린이,137
36943,2023-02-14,9,4136,올림픽공원역,승차,청소년,262
36944,2023-02-14,9,4136,올림픽공원역,승차,무임권,1061
36945,2023-02-14,9,4136,올림픽공원역,승차,정기권,120
36946,2023-02-14,9,4136,올림픽공원역,하차,일반,5380
36947,2023-02-14,9,4136,올림픽공원역,하차,어린이,128
36948,2023-02-14,9,4136,올림픽공원역,하차,청소년,244
36949,2023-02-14,9,4136,올림픽공원역,하차,무임권,1108
36950,2023-02-14,9,4136,올림픽공원역,하차,정기권,124
36951,2023-02-15,9,4136,올림픽공원역,승차,일반,5389
36952,2023-02-15,9,4136,올림픽공원역,승차,어린이,126
36953,2023-02-15,9,4136,올림픽공원역,승차,청소년,252
36954,2023-02-15,9,4136,올림픽공원역,승차,무임권,1114
36955,2023-02-15,9,4136,올림픽공원역,승차,정기권,114
36956,2023-02-15,9,4136,올림픽공원역,하차,일반,5400
36957,2023-02-15,9,4136,올림픽공원역,하차,어린이,112
36958,2023-02-15,9,4136,올림픽공원역,하차,청소년,258
36959,2023-02-15,9,4136,올림픽공원역,하차,무임권,1100
36960,2023-02-15,9,4136,올림픽공원역,하차,정기권,117
36961,2023-02-16,9,4136,올림픽공원역,승차,일반,5246
36962,2023-02-16,9,4136,올림픽공원역,승차,어린이,123
36963,2023-02-16,9,4136,올림픽공원역,승차,청소년,293
36964,2023-02-16,9,4136,올림픽공원역,승차,무임권,967
36965,2023-02-16,9,4136,올림픽공원역,승차,정기권,116
36966,2023-02-16,9,4136,올림픽공원역,하차,일반,5313
36967,2023-02-16,9,4136,올림픽공원역,하차,어린이,123
36968,2023-02-16,9,4136,올림픽공원역,하차,청소년,347
36969,2023-02-16,9,4136,올림픽공원역,하차,무임권,1035
36970,2023-02-16,9,4136,올림픽공원역,하차,정기권,119
36971,2023-02-17,9,4136,올림픽공원역,승차,일반,5691
36972,2023-02-17,9,4136,올림픽공원역,승차,어린이,165
36973,2023-02-17,9,4136,올림픽공원역,승차,청소년,323
36974,2023-02-17,9,4136,올림픽공원역,승차,무임권,1137
36975,2023-02-17,9,4136,올림픽공원역,승차,정기권,108
36976,2023-02-17,9,4136,올림픽공원역,하차,일반,5677
36977,2023-02-17,9,4136,올림픽공원역,하차,어린이,168
36978,2023-02-17,9,4136,올림픽공원역,하차,청소년,292
36979,2023-02-17,9,4136,올림픽공원역,하차,무임권,1086
36980,2023-02-17,9,4136,올림픽공원역,하차,정기권,113
36981,2023-02-18,9,4136,올림픽공원역,승차,일반,7997
36982,2023-02-18,9,4136,올림픽공원역,승차,어린이,642
36983,2023-02-18,9,4136,올림픽공원역,승차,청소년,1687
36984,2023-02-18,9,4136,올림픽공원역,승차,무임권,879
36985,2023-02-18,9,4136,올림픽공원역,승차,정기권,105
36986,2023-02-18,9,4136,올림픽공원역,하차,일반,8180
36987,2023-02-18,9,4136,올림픽공원역,하차,어린이,741
36988,2023-02-18,9,4136,올림픽공원역,하차,청소년,1854
36989,2023-02-18,9,4136,올림픽공원역,하차,무임권,891
36990,2023-02-18,9,4136,올림픽공원역,하차,정기권,107
36991,2023-02-19,9,4136,올림픽공원역,승차,일반,4613
36992,2023-02-19,9,4136,올림픽공원역,승차,어린이,174
36993,2023-02-19,9,4136,올림픽공원역,승차,청소년,275
36994,2023-02-19,9,4136,올림픽공원역,승차,무임권,670
36995,2023-02-19,9,4136,올림픽공원역,승차,정기권,72
36996,2023-02-19,9,4136,올림픽공원역,하차,일반,4574
36997,2023-02-19,9,4136,올림픽공원역,하차,어린이,176
36998,2023-02-19,9,4136,올림픽공원역,하차,청소년,336
36999,2023-02-19,9,4136,올림픽공원역,하차,무임권,657
37000,2023-02-19,9,4136,올림픽공원역,하차,정기권,69
37001,2023-02-20,9,4136,올림픽공원역,승차,일반,4926
37002,2023-02-20,9,4136,올림픽공원역,승차,어린이,116
37003,2023-02-20,9,4136,올림픽공원역,승차,청소년,242
37004,2023-02-20,9,4136,올림픽공원역,승차,무임권,1031
37005,2023-02-20,9,4136,올림픽공원역,승차,정기권,121
37006,2023-02-20,9,4136,올림픽공원역,하차,일반,4908
37007,2023-02-20,9,4136,올림픽공원역,하차,어린이,120
37008,2023-02-20,9,4136,올림픽공원역,하차,청소년,278
37009,2023-02-20,9,4136,올림픽공원역,하차,무임권,1021
37010,2023-02-20,9,4136,올림픽공원역,하차,정기권,129
37011,2023-02-21,9,4136,올림픽공원역,승차,일반,6008
37012,2023-02-21,9,4136,올림픽공원역,승차,어린이,135
37013,2023-02-21,9,4136,올림픽공원역,승차,청소년,233
37014,2023-02-21,9,4136,올림픽공원역,승차,무임권,1821
37015,2023-02-21,9,4136,올림픽공원역,승차,정기권,122
37016,2023-02-21,9,4136,올림픽공원역,하차,일반,5948
37017,2023-02-21,9,4136,올림픽공원역,하차,어린이,107
37018,2023-02-21,9,4136,올림픽공원역,하차,청소년,218
37019,2023-02-21,9,4136,올림픽공원역,하차,무임권,1716
37020,2023-02-21,9,4136,올림픽공원역,하차,정기권,130
37021,2023-02-22,9,4136,올림픽공원역,승차,일반,6179
37022,2023-02-22,9,4136,올림픽공원역,승차,어린이,126
37023,2023-02-22,9,4136,올림픽공원역,승차,청소년,239
37024,2023-02-22,9,4136,올림픽공원역,승차,무임권,1248
37025,2023-02-22,9,4136,올림픽공원역,승차,정기권,123
37026,2023-02-22,9,4136,올림픽공원역,하차,일반,6347
37027,2023-02-22,9,4136,올림픽공원역,하차,어린이,128
37028,2023-02-22,9,4136,올림픽공원역,하차,청소년,253
37029,2023-02-22,9,4136,올림픽공원역,하차,무임권,1248
37030,2023-02-22,9,4136,올림픽공원역,하차,정기권,143
37031,2023-02-23,9,4136,올림픽공원역,승차,일반,5420
37032,2023-02-23,9,4136,올림픽공원역,승차,어린이,133
37033,2023-02-23,9,4136,올림픽공원역,승차,청소년,262
37034,2023-02-23,9,4136,올림픽공원역,승차,무임권,1030
37035,2023-02-23,9,4136,올림픽공원역,승차,정기권,120
37036,2023-02-23,9,4136,올림픽공원역,하차,일반,5399
37037,2023-02-23,9,4136,올림픽공원역,하차,어린이,146
37038,2023-02-23,9,4136,올림픽공원역,하차,청소년,252
37039,2023-02-23,9,4136,올림픽공원역,하차,무임권,1123
37040,2023-02-23,9,4136,올림픽공원역,하차,정기권,129
37041,2023-02-24,9,4136,올림픽공원역,승차,일반,5558
37042,2023-02-24,9,4136,올림픽공원역,승차,어린이,144
37043,2023-02-24,9,4136,올림픽공원역,승차,청소년,316
37044,2023-02-24,9,4136,올림픽공원역,승차,무임권,1044
37045,2023-02-24,9,4136,올림픽공원역,승차,정기권,123
37046,2023-02-24,9,4136,올림픽공원역,하차,일반,5529
37047,2023-02-24,9,4136,올림픽공원역,하차,어린이,137
37048,2023-02-24,9,4136,올림픽공원역,하차,청소년,271
37049,2023-02-24,9,4136,올림픽공원역,하차,무임권,1063
37050,2023-02-24,9,4136,올림픽공원역,하차,정기권,115
37051,2023-02-25,9,4136,올림픽공원역,승차,일반,5817
37052,2023-02-25,9,4136,올림픽공원역,승차,어린이,170
37053,2023-02-25,9,4136,올림픽공원역,승차,청소년,316
37054,2023-02-25,9,4136,올림픽공원역,승차,무임권,1230
37055,2023-02-25,9,4136,올림픽공원역,승차,정기권,86
37056,2023-02-25,9,4136,올림픽공원역,하차,일반,5813
37057,2023-02-25,9,4136,올림픽공원역,하차,어린이,209
37058,2023-02-25,9,4136,올림픽공원역,하차,청소년,316
37059,2023-02-25,9,4136,올림픽공원역,하차,무임권,1189
37060,2023-02-25,9,4136,올림픽공원역,하차,정기권,78
37061,2023-02-26,9,4136,올림픽공원역,승차,일반,4850
37062,2023-02-26,9,4136,올림픽공원역,승차,어린이,152
37063,2023-02-26,9,4136,올림픽공원역,승차,청소년,279
37064,2023-02-26,9,4136,올림픽공원역,승차,무임권,913
37065,2023-02-26,9,4136,올림픽공원역,승차,정기권,74
37066,2023-02-26,9,4136,올림픽공원역,하차,일반,4839
37067,2023-02-26,9,4136,올림픽공원역,하차,어린이,178
37068,2023-02-26,9,4136,올림픽공원역,하차,청소년,351
37069,2023-02-26,9,4136,올림픽공원역,하차,무임권,886
37070,2023-02-26,9,4136,올림픽공원역,하차,정기권,63
37071,2023-02-27,9,4136,올림픽공원역,승차,일반,5110
37072,2023-02-27,9,4136,올림픽공원역,승차,어린이,108
37073,2023-02-27,9,4136,올림픽공원역,승차,청소년,302
37074,2023-02-27,9,4136,올림픽공원역,승차,무임권,981
37075,2023-02-27,9,4136,올림픽공원역,승차,정기권,110
37076,2023-02-27,9,4136,올림픽공원역,하차,일반,5060
37077,2023-02-27,9,4136,올림픽공원역,하차,어린이,96
37078,2023-02-27,9,4136,올림픽공원역,하차,청소년,325
37079,2023-02-27,9,4136,올림픽공원역,하차,무임권,991
37080,2023-02-27,9,4136,올림픽공원역,하차,정기권,114
37081,2023-02-28,9,4136,올림픽공원역,승차,일반,8085
37082,2023-02-28,9,4136,올림픽공원역,승차,어린이,231
37083,2023-02-28,9,4136,올림픽공원역,승차,청소년,748
37084,2023-02-28,9,4136,올림픽공원역,승차,무임권,1053
37085,2023-02-28,9,4136,올림픽공원역,승차,정기권,131
37086,2023-02-28,9,4136,올림픽공원역,하차,일반,7972
37087,2023-02-28,9,4136,올림픽공원역,하차,어린이,259
37088,2023-02-28,9,4136,올림픽공원역,하차,청소년,848
37089,2023-02-28,9,4136,올림픽공원역,하차,무임권,1027
37090,2023-02-28,9,4136,올림픽공원역,하차,정기권,138
37091,2023-03-01,9,4136,올림픽공원역,승차,일반,2642
37092,2023-03-01,9,4136,올림픽공원역,승차,어린이,86
37093,2023-03-01,9,4136,올림픽공원역,승차,청소년,194
37094,2023-03-01,9,4136,올림픽공원역,승차,무임권,706
37095,2023-03-01,9,4136,올림픽공원역,승차,정기권,57
37096,2023-03-01,9,4136,올림픽공원역,하차,일반,2784
37097,2023-03-01,9,4136,올림픽공원역,하차,어린이,117
37098,2023-03-01,9,4136,올림픽공원역,하차,청소년,195
37099,2023-03-01,9,4136,올림픽공원역,하차,무임권,656
37100,2023-03-01,9,4136,올림픽공원역,하차,정기권,56
37101,2023-03-02,9,4136,올림픽공원역,승차,일반,5883
37102,2023-03-02,9,4136,올림픽공원역,승차,어린이,105
37103,2023-03-02,9,4136,올림픽공원역,승차,청소년,330
37104,2023-03-02,9,4136,올림픽공원역,승차,무임권,1003
37105,2023-03-02,9,4136,올림픽공원역,승차,정기권,122
37106,2023-03-02,9,4136,올림픽공원역,하차,일반,5960
37107,2023-03-02,9,4136,올림픽공원역,하차,어린이,123
37108,2023-03-02,9,4136,올림픽공원역,하차,청소년,376
37109,2023-03-02,9,4136,올림픽공원역,하차,무임권,1049
37110,2023-03-02,9,4136,올림픽공원역,하차,정기권,127
37111,2023-03-03,9,4136,올림픽공원역,승차,일반,7203
37112,2023-03-03,9,4136,올림픽공원역,승차,어린이,133
37113,2023-03-03,9,4136,올림픽공원역,승차,청소년,361
